name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-01-16T22:00:00,13.2,13.2,12,92.7,0,0,rain,0,0,32.9,17.5,272,1017,82.9,6.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-16T23:00:00,13.2,13.2,12,92.7,0,0,rain,0,0,34.2,19.8,272,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T00:00:00,13.2,13.2,11.9,91.74,0,0,rain,0,0,39.6,24.1,277,1016.1,32.6,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T01:00:00,14.2,14.2,11.9,85.97,0,0,rain,0,0,44.6,26.5,268,1016,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T02:00:00,14.2,14.2,12,86.86,0,0,rain,0,0,53.6,23.8,268,1015,89.2,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T03:00:00,14.1,14.1,12.9,92.27,0,0,rain,0,0,42.4,30.6,311,1014.1,84.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T04:00:00,14,14,13,93.7,0,0,rain,0,0,42.5,24.1,272,1013.2,89.2,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T05:00:00,14,14,13,93.7,0,0,rain,0,0,42.1,26.2,272,1012.8,89.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T06:00:00,14,14,13.2,94.66,0,0,rain,0,0,44.6,24.4,278,1012.1,84.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T07:00:00,14.2,14.2,12.2,87.76,0,0,,0,0,50,29.2,295,1012.8,89.2,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T08:00:00,13.3,13.3,10.1,80.81,0,0,,0,0,44.6,25.4,300,1012.8,31.8,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-17T09:00:00,13.9,13.9,8,67.74,3.043,100,rain,0,0,34.9,23.9,302,1014,83.1,10.8,29,0.1,0,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T10:00:00,14,14,8.2,68.01,0,0,,0,0,33.1,21.4,310,1014,89.2,10,122,0.4,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T11:00:00,14,14,7.8,66.28,0,0,,0,0,41.4,24.1,302,1015,49.2,10,218,0.8,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T12:00:00,14.1,14.1,6.9,61.85,0,0,,0,0,46.1,25,300,1015,81.2,11.6,144,0.5,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T13:00:00,13.3,13.3,8.6,73.1,0,0,,0,0,55.4,28.4,301,1014,51.5,9.8,190,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T14:00:00,12.3,12.3,8.2,75.8,0,0,rain,0,0,44.6,25.5,281,1013,50,10,151,0.5,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T15:00:00,12.2,12.2,8,75.46,0.22,100,rain,0,0,46.3,24,310,1013,35.9,10.8,200,0.7,2,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T16:00:00,13.2,13.2,7,66.28,0,0,rain,0,0,58,27.8,292,1012,31.8,10,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T17:00:00,12.2,12.2,7.9,74.99,0,0,rain,0,0,53.6,28.1,308,1012,81.6,10,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T18:00:00,11.2,11.2,8.7,84.94,0,0,rain,0,0,38.5,23.4,297,1012.1,82.9,9.1,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-17T19:00:00,10.3,10.3,7.9,84.66,0,0,rain,0,0,38.2,27.7,300,1013,31,8.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T20:00:00,10.2,10.2,8.2,87.4,0,0,rain,0,0,36,28,300,1013,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T21:00:00,10.2,10.2,8,86.2,0,0,,0,0,36.7,26.3,330,1013.2,51.6,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T22:00:00,10.2,10.2,7,80.77,0,0,,0,0,38.9,22.3,307,1014,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-17T23:00:00,10.2,10.2,7.2,81.64,0,0,,0,0,36,22.3,308,1014,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T00:00:00,10.1,10.1,7.1,81.72,0,0,,0,0,38.9,23.3,300,1014.1,32.6,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T01:00:00,9.2,6.1,6.2,81.51,0,0,rain,0,0,36.7,22,312,1014,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T02:00:00,8.2,5.1,7,92.41,0,0,,0,0,36,20.2,330,1014,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T03:00:00,9.2,6.9,5,75.31,0,0,,0,0,33.8,15.3,315,1014.2,31,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T04:00:00,8.2,4.8,5.9,85.34,0,0,,0,0,51.8,22.7,330,1015,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T05:00:00,9.2,6.4,5,75.23,0,0,,0,0,29.9,19.3,322,1015,56.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T06:00:00,8.2,5.7,5.9,85.9,0,0,,0,0,31,14.7,332,1016,87.6,8.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T07:00:00,8.2,6.5,5,80.49,0,0,rain,0,0,25.6,9.9,312,1016,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T08:00:00,8.2,6.5,5,80.53,0,0,rain,0,0,24.8,9.9,329,1017,31.8,10,5,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T09:00:00,9.1,9.1,5.9,80.08,1.357,100,rain,0,0,27.4,4.7,330,1018.1,30.2,10.8,38,0.1,0,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T10:00:00,10.1,10.1,6,75.62,0,0,rain,0,0,29.9,8.6,312,1019,50,10,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T11:00:00,10.3,10.3,6.8,78.96,0,0,rain,0,0,32,19.1,331,1020,31,10,314,1.1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T12:00:00,10.4,10.4,5.9,74.04,0,0,rain,0,0,41.4,23.6,348,1020.1,32.9,10.4,294,1.1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T13:00:00,11,11,7.9,81.12,0,0,rain,0,0,33.8,16.7,18,1020,56,10,574,2.1,6,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T14:00:00,12,12,5.3,63.74,0,0,rain,0,0,34.6,27,348,1020,37.8,10,223,0.8,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T15:00:00,11.1,11.1,6.2,71.96,0,0,,0,0,34.9,25.9,351,1020,31.4,11.6,357,1.3,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T16:00:00,11.3,11.3,5.3,66.57,0,0,rain,0,0,33.8,23,343,1020.8,31,10,273,1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T17:00:00,10.5,10.5,6.8,77.76,0,0,,0,0,31.7,23.6,351,1021.8,49.2,10,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T18:00:00,9,7.3,7,87.01,0,0,rain,0,0,29.2,11.1,343,1022.1,31,11.6,22,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-18T19:00:00,9,8.4,6.9,86.36,0,0,rain,0,0,22,5.7,286,1023,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T20:00:00,9,8,6,81.49,0,0,rain,0,0,16.9,7.2,308,1024,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T21:00:00,8.3,7.4,6,85.72,0,0,rain,0,0,13.3,6.2,320,1025,27.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T22:00:00,8.2,6.6,6,86.27,0,0,,0,0,11.9,9.4,340,1025,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-18T23:00:00,7.9,6.4,6,88.13,0,0,,0,0,12.2,8.5,310,1026,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T00:00:00,6.8,5.2,5.9,94.26,0,0,,0,0,11.5,8.1,26,1026.1,27.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T01:00:00,6.9,6.9,6,94.36,0,0,,0,0,7.6,3.9,60,1026,46.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T02:00:00,6,6,6,100,0,0,,0,0,6.1,3.6,251,1026,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T03:00:00,5,5,5,100,0,0,,0,0,6.5,3.6,276,1026.1,29.5,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T04:00:00,6.2,4.6,5.3,94.33,0,0,,0,0,6.8,7.6,282,1026,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T05:00:00,6.2,4.6,5.3,94.33,0,0,,0,0,6.8,7.6,254,1026,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T06:00:00,5.9,4.4,5.1,94.32,0,0,,0,0,5.4,7.5,277,1026.1,27.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T07:00:00,5.7,4.7,4.9,94.31,0,0,,0,0,6.5,5.4,253,1026,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T08:00:00,5.8,4.9,5.8,100,0,0,,0,0,6.8,5.3,266,1027,50,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-19T09:00:00,8.7,8.7,7.1,89.33,2,100,rain,0,0,6.8,3.6,287,1027.1,51.9,11.5,30,0.1,0,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T10:00:00,10,10,8.3,89.43,0,0,rain,0,0,7.9,7,228,1027,28.7,10,175,0.6,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T11:00:00,12.1,12.1,8.3,77.73,0,0,,0,0,7.9,11.4,295,1028,48.5,9.9,371,1.3,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T12:00:00,12.9,12.9,8.2,73.22,0,0,rain,0,0,10.1,13.2,308,1027.1,86.5,11.6,429,1.5,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T13:00:00,12.5,12.5,9,79.07,0,0,,0,0,23,17.8,304,1026,87.7,10,446,1.6,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T14:00:00,13.3,13.3,9,75.19,0,0,rain,0,0,25.2,21,291,1025,87.7,10,381,1.4,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T15:00:00,13.1,13.1,9,76.27,0,0,rain,0,0,23.8,19.4,302,1025.1,51.5,11.6,332,1.2,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T16:00:00,13,13,9.9,81.39,0,0,,0,0,25.6,17.5,293,1025,87.7,10,163,0.6,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T17:00:00,13,13,9,76.68,0,0,rain,0,0,25.9,20.5,290,1024,50,10,79,0.3,1,10,Partially cloudy,partly-cloudy-day,"D7126,08536099999,LPPT"
Lisbon,2023-01-19T18:00:00,12.1,12.1,10.8,91.87,0,0,,0,0,22,15,292,1024.1,54.7,9,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-19T19:00:00,12.2,12.2,10,86.67,0,0,,0,0,18.7,19.4,300,1024.2,37.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T20:00:00,12.2,12.2,11,92.64,0,0,rain,0,0,18.7,19.7,297,1024,37.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T21:00:00,13,13,10.9,87.02,0,0,,0,0,20.5,23.2,297,1024.1,31,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T22:00:00,13,13,11,87.66,0,0,,0,0,20.2,22.4,307,1024,31,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-19T23:00:00,13,13,11,87.66,0,0,,0,0,21.2,21.2,291,1024,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T00:00:00,13,13,12,93.36,0,0,,0,0,20.5,17.9,300,1024.1,87.6,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T01:00:00,13,13,12,93.65,0,0,,0,0,19.1,17.2,302,1024,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T02:00:00,12.2,12.2,12,98.97,0,0,,0,0,19.4,10.9,317,1024,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T03:00:00,13,13,12,93.75,0,0,,0,0,20.2,14.7,289,1024,81.3,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T04:00:00,13,13,12,93.65,0,0,rain,0,0,23.8,17.2,295,1023,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T05:00:00,13,13,12.2,94.62,0,0,,0,0,23.8,14.2,304,1023,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T06:00:00,13.1,13.1,13,99.49,0,0,,0,0,19.4,14.7,292,1023.1,87.6,10.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T07:00:00,13.2,13.2,13.2,100,0,0,,0,0,16.6,10.9,284,1023,89.2,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T08:00:00,13,13,13,99.75,0,0,,0,0,16.2,8.5,302,1023.8,83.1,9.8,7,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T09:00:00,14,14,14,99.78,1.939,100,rain,0,0,13.7,13.4,313,1024,53,11.5,20,0.1,0,10,"Rain, Partially cloudy",rain,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T10:00:00,15.1,15.1,14,92.84,0,0,,0,0,13.3,17.6,327,1024,83.1,9.8,85,0.3,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T11:00:00,16.1,16.1,14,87.3,0,0,,0,0,19.4,19.8,320,1024,89.2,9.8,231,0.8,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T12:00:00,16,16,14,87.73,0,0,,0,0,24.8,20.5,340,1024.1,52.7,11.5,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T13:00:00,16,16,13,82.59,0,0,,0,0,28.1,19.8,347,1023.8,89.2,10,223,0.8,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T14:00:00,16.1,16.1,14,87.08,0,0,,0,0,27.4,17.7,347,1023,89.2,10,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T15:00:00,16.1,16.1,13,82.03,0,0,,0,0,27,20.6,340,1023.1,84.7,11.5,166,0.6,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T16:00:00,15.2,15.2,13,86.99,0,0,,0,0,26.6,16.2,347,1023,89.2,10,75,0.3,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T17:00:00,15,15,13,88.06,0,0,,0,0,27.7,15.7,329,1023.8,89.2,10,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T18:00:00,14.2,14.2,13,92.56,0,0,,0,0,23.4,13.6,342,1024,54.7,11.6,17,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-20T19:00:00,14,14,12.2,88.66,0,0,,0,0,22,11.5,350,1024,89.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T20:00:00,14,14,13,93.7,0,0,,0,0,21.6,6,29,1024.8,89.2,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T21:00:00,13.2,13.2,12.2,93.76,0,0,,0,0,18,10.5,337,1025,84.4,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T22:00:00,12.3,12.3,12.2,98.97,0,0,,0,0,16.6,6,345,1025,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-20T23:00:00,13,13,13,100,0,0,,0,0,20.5,7.6,337,1024.8,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T00:00:00,13,13,12.2,94.62,0,0,,0,0,18.4,13.6,338,1025,51.6,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T01:00:00,13.2,13.2,13,98.98,0,0,,0,0,13.7,11.2,337,1024,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T02:00:00,13.2,13.2,13,98.98,0,0,,0,0,14.4,16,338,1024,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T03:00:00,13.1,13.1,13,99.39,0,0,,0,0,15.8,15.7,338,1024,82.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T04:00:00,13.2,13.2,12,92.7,0,0,,0,0,16.2,14.8,350,1023.8,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T05:00:00,13.2,13.2,13,98.98,0,0,,0,0,17.3,16.3,340,1023,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T06:00:00,13.2,13.2,12.1,93.18,0,0,,0,0,15.5,15.6,340,1023.1,82.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T07:00:00,13,13,12,93.65,0,0,,0,0,18.4,13.9,322,1023,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T08:00:00,13.2,13.2,13,98.98,0,0,,0,0,15.8,15,330,1023,82.9,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T09:00:00,14,14,12.2,88.75,0.1,100,rain,0,0,19.4,14.7,4,1024,87.6,11.6,31,0.1,0,10,"Rain, Partially cloudy",rain,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T10:00:00,14.2,14.2,12,86.86,0,0,,0,0,22.7,24.7,350,1024,89.2,10,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T11:00:00,15,15,12.2,83.12,0,0,,0,0,30.6,22.4,350,1024,89.2,10,288,1,3,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T12:00:00,15.2,15.2,12.9,86.51,0,0,,0,0,34.2,27.7,2,1024,84.4,11.6,154,0.6,2,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T13:00:00,15.3,15.3,13,86.08,0,0,,0,0,34.6,26.2,358,1023,89.2,10,302,1.1,3,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T14:00:00,15.5,15.5,13,85.22,0,0,,0,0,34.6,20.2,348,1022.8,50,10,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T15:00:00,15.3,15.3,12,80.94,0,0,,0,0,36.4,25.2,350,1022.1,50,11.6,395,1.4,4,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T16:00:00,16,16,11.9,76.36,0,0,,0,0,36.7,27.4,358,1022,46.9,10,242,0.9,2,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T17:00:00,14.2,14.2,10.9,80.46,0,0,,0,0,36.4,35.6,340,1022.8,27.9,10,90,0.3,1,10,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T18:00:00,13.2,13.2,10.9,86.05,0,0,,0,0,32.8,22.8,343,1023,29.5,11.6,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT"
Lisbon,2023-01-21T19:00:00,13.2,13.2,10,81.17,0,0,,0,0,32.4,22.9,340,1023,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T20:00:00,13,13,10.9,86.75,0,0,,0,0,29.2,22.4,340,1023,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T21:00:00,13,13,10.9,87.21,0,0,,0,0,29.5,23.2,342,1023.1,24.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-21T22:00:00,12,12,11,93.6,0,0,,0,0,27,14.8,330,1024,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,LPPT
Lisbon,2023-01-21T23:00:00,12,12,11,93.6,0,0,,0,0,25.2,9.9,20,1024,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T00:00:00,11.9,11.9,11.1,94.58,0,0,,0,0,23.4,12.6,352,1024.1,24.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T01:00:00,11.9,11.9,10.2,89.41,0,0,,0,0,20.2,14.5,2,1024,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T02:00:00,11.2,11.2,9.3,88.42,0,0,,0,0,16.9,5.1,2,1024,51.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T03:00:00,11,11,9.2,88.32,0,0,,0,0,15.8,13.2,356,1025,23.2,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T04:00:00,10.2,10.2,7,80.77,0,0,,0,0,15.8,18.7,40,1025,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-22T05:00:00,9.9,7.4,6,77,0,0,,0,0,23,18.1,47,1025,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
